sample,class,ks1_cycles,ks2_cycles,modelled_cycles,ks1_calls,ks2_calls,host_ns
29898,0,738,9569,10307,256,1024,63916.7
29899,1,668,9585,10253,256,1024,50833.3
29900,1,684,9551,10235,256,1024,50625.0
29901,0,738,9569,10307,256,1024,50583.3
29902,0,738,9569,10307,256,1024,50625.0
29903,1,681,9584,10265,256,1024,50583.3
29904,1,687,9591,10278,256,1024,50666.7
29905,0,738,9569,10307,256,1024,50666.7
29906,1,680,9579,10259,256,1024,50625.0
29907,0,738,9569,10307,256,1024,50625.0
29908,1,680,9602,10282,256,1024,50583.3
29909,1,679,9532,10211,256,1024,50833.3
29910,0,738,9569,10307,256,1024,50791.7
29911,1,695,9612,10307,256,1024,50791.7
29912,0,738,9569,10307,256,1024,52625.0
29913,1,679,9543,10222,256,1024,76000.0
29914,0,738,9569,10307,256,1024,54166.7
29915,1,684,9446,10130,256,1024,50666.7
29916,1,691,9501,10192,256,1024,50541.7
29917,1,679,9586,10265,256,1024,50583.3
29918,0,738,9569,10307,256,1024,50666.7
29919,1,684,9488,10172,256,1024,50583.3
29920,0,738,9569,10307,256,1024,50666.7
29921,0,738,9569,10307,256,1024,50916.7
29922,0,738,9569,10307,256,1024,50583.3
29923,1,673,9541,10214,256,1024,50625.0
29924,1,684,9598,10282,256,1024,50666.7
29925,0,738,9569,10307,256,1024,50625.0
29926,0,738,9569,10307,256,1024,50625.0
29927,1,683,9490,10173,256,1024,50583.3
29928,0,738,9569,10307,256,1024,50541.7
29929,0,738,9569,10307,256,1024,50583.3
29930,1,665,9475,10140,256,1024,58083.3
29931,1,670,9624,10294,256,1024,50750.0
29932,0,738,9569,10307,256,1024,50583.3
29933,0,738,9569,10307,256,1024,50583.3
29934,0,738,9569,10307,256,1024,50625.0
29935,0,738,9569,10307,256,1024,50583.3
29936,1,677,9605,10282,256,1024,50541.7
29937,1,669,9612,10281,256,1024,50583.3
29938,1,672,9540,10212,256,1024,52083.3
29939,0,738,9569,10307,256,1024,53958.3
29940,0,738,9569,10307,256,1024,52125.0
29941,0,738,9569,10307,256,1024,50541.7
29942,1,669,9522,10191,256,1024,50583.3
29943,0,738,9569,10307,256,1024,50666.7
29944,1,686,9544,10230,256,1024,50541.7
29945,0,738,9569,10307,256,1024,50541.7
29946,0,738,9569,10307,256,1024,50666.7
29947,1,674,9600,10274,256,1024,52666.7
29948,1,691,9556,10247,256,1024,52125.0
29949,0,738,9569,10307,256,1024,50666.7
29950,0,738,9569,10307,256,1024,50625.0
29951,0,738,9569,10307,256,1024,50541.7
29952,1,689,9573,10262,256,1024,50833.3
29953,1,697,9553,10250,256,1024,53291.7
29954,0,738,9569,10307,256,1024,50625.0
29955,1,657,9500,10157,256,1024,50666.7
29956,1,686,9480,10166,256,1024,50625.0
29957,1,672,9566,10238,256,1024,50625.0
29958,0,738,9569,10307,256,1024,50583.3
29959,1,692,9552,10244,256,1024,50625.0
29960,1,687,9484,10171,256,1024,50583.3
29961,0,738,9569,10307,256,1024,50625.0
29962,1,690,9524,10214,256,1024,50666.7
29963,0,738,9569,10307,256,1024,50750.0
29964,1,682,9534,10216,256,1024,50541.7
29965,0,738,9569,10307,256,1024,50583.3
29966,0,738,9569,10307,256,1024,50625.0
29967,1,689,9491,10180,256,1024,50583.3
29968,0,738,9569,10307,256,1024,50666.7
29969,1,684,9539,10223,256,1024,50666.7
29970,1,652,9594,10246,256,1024,50625.0
29971,0,738,9569,10307,256,1024,50666.7
29972,1,668,9519,10187,256,1024,50708.3
29973,0,738,9569,10307,256,1024,50625.0
29974,1,670,9596,10266,256,1024,50625.0
29975,1,673,9610,10283,256,1024,50666.7
29976,0,738,9569,10307,256,1024,50583.3
29977,1,685,9493,10178,256,1024,50625.0
29978,1,669,9517,10186,256,1024,50500.0
29979,0,738,9569,10307,256,1024,50625.0
29980,0,738,9569,10307,256,1024,50666.7
29981,1,675,9510,10185,256,1024,50708.3
29982,0,738,9569,10307,256,1024,50625.0
29983,0,738,9569,10307,256,1024,50625.0
29984,1,673,9535,10208,256,1024,50666.7
29985,1,683,9490,10173,256,1024,50666.7
29986,1,673,9506,10179,256,1024,50541.7
29987,0,738,9569,10307,256,1024,50666.7
29988,0,738,9569,10307,256,1024,50583.3
29989,0,738,9569,10307,256,1024,50583.3
29990,1,693,9491,10184,256,1024,54416.7
29991,1,672,9616,10288,256,1024,50750.0
29992,0,738,9569,10307,256,1024,53375.0
29993,0,738,9569,10307,256,1024,50541.7
29994,0,738,9569,10307,256,1024,50625.0
29995,1,672,9562,10234,256,1024,50708.3
29996,0,738,9569,10307,256,1024,50583.3
29997,1,677,9546,10223,256,1024,50625.0
29998,0,738,9569,10307,256,1024,50708.3
29999,1,696,9508,10204,256,1024,50708.3
30000,1,684,9574,10258,256,1024,53333.3
30001,1,683,9577,10260,256,1024,50625.0
30002,0,738,9569,10307,256,1024,58791.7
30003,1,665,9487,10152,256,1024,54833.3
30004,1,684,9539,10223,256,1024,53125.0
30005,1,673,9654,10327,256,1024,52416.7
30006,1,674,9549,10223,256,1024,52375.0
30007,1,667,9522,10189,256,1024,52458.3
30008,1,686,9571,10257,256,1024,52416.7
30009,0,738,9569,10307,256,1024,52416.7
30010,0,738,9569,10307,256,1024,52458.3
30011,1,681,9518,10199,256,1024,52375.0
30012,1,670,9478,10148,256,1024,52500.0
30013,0,738,9569,10307,256,1024,52375.0
30014,1,672,9517,10189,256,1024,52416.7
30015,1,694,9539,10233,256,1024,52458.3
30016,1,667,9571,10238,256,1024,52333.3
30017,0,738,9569,10307,256,1024,52500.0
30018,0,738,9569,10307,256,1024,54125.0
30019,1,670,9504,10174,256,1024,54208.3
30020,1,686,9573,10259,256,1024,54083.3
30021,0,738,9569,10307,256,1024,54375.0
30022,1,684,9533,10217,256,1024,53083.3
30023,0,738,9569,10307,256,1024,52458.3
30024,1,665,9538,10203,256,1024,52500.0
30025,0,738,9569,10307,256,1024,52291.7
30026,0,738,9569,10307,256,1024,52416.7
30027,0,738,9569,10307,256,1024,52416.7
30028,1,684,9594,10278,256,1024,52375.0
30029,0,738,9569,10307,256,1024,52333.3
30030,1,672,9539,10211,256,1024,52333.3
30031,1,686,9543,10229,256,1024,52458.3
30032,1,701,9496,10197,256,1024,52375.0
30033,1,685,9568,10253,256,1024,52333.3
30034,0,738,9569,10307,256,1024,52416.7
30035,1,688,9517,10205,256,1024,52500.0
30036,0,738,9569,10307,256,1024,52500.0
30037,1,683,9527,10210,256,1024,52583.3
30038,0,738,9569,10307,256,1024,52375.0
30039,1,682,9509,10191,256,1024,52375.0
30040,0,738,9569,10307,256,1024,52458.3
30041,0,738,9569,10307,256,1024,53000.0
30042,0,738,9569,10307,256,1024,54500.0
30043,0,738,9569,10307,256,1024,57750.0
30044,1,683,9507,10190,256,1024,52916.7
30045,1,673,9514,10187,256,1024,54166.7
30046,1,684,9573,10257,256,1024,52416.7
30047,0,738,9569,10307,256,1024,54666.7
30048,0,738,9569,10307,256,1024,54291.7
30049,1,679,9491,10170,256,1024,102375.0
30050,1,675,9485,10160,256,1024,54541.7
30051,0,738,9569,10307,256,1024,53791.7
30052,0,738,9569,10307,256,1024,53666.7
30053,1,679,9543,10222,256,1024,52833.3
30054,1,688,9540,10228,256,1024,52416.7
30055,1,673,9536,10209,256,1024,53250.0
30056,1,694,9629,10323,256,1024,52541.7
30057,0,738,9569,10307,256,1024,50583.3
30058,0,738,9569,10307,256,1024,50583.3
30059,0,738,9569,10307,256,1024,50666.7
30060,1,662,9508,10170,256,1024,53916.7
30061,0,738,9569,10307,256,1024,53541.7
30062,0,738,9569,10307,256,1024,50708.3
30063,0,738,9569,10307,256,1024,50541.7
30064,1,690,9529,10219,256,1024,50458.3
30065,0,738,9569,10307,256,1024,50625.0
30066,0,738,9569,10307,256,1024,50708.3
30067,1,680,9544,10224,256,1024,50625.0
30068,0,738,9569,10307,256,1024,50625.0
30069,0,738,9569,10307,256,1024,50708.3
30070,1,674,9522,10196,256,1024,50541.7
30071,1,692,9677,10369,256,1024,50625.0
30072,0,738,9569,10307,256,1024,50625.0
30073,0,738,9569,10307,256,1024,50666.7
30074,0,738,9569,10307,256,1024,50583.3
30075,0,738,9569,10307,256,1024,50625.0
30076,1,673,9547,10220,256,1024,50583.3
30077,0,738,9569,10307,256,1024,50708.3
30078,1,680,9531,10211,256,1024,50541.7
30079,1,680,9666,10346,256,1024,50625.0
30080,0,738,9569,10307,256,1024,50583.3
30081,0,738,9569,10307,256,1024,50625.0
30082,0,738,9569,10307,256,1024,50625.0
30083,1,681,9582,10263,256,1024,50541.7
30084,0,738,9569,10307,256,1024,50625.0
30085,1,698,9561,10259,256,1024,50666.7
30086,0,738,9569,10307,256,1024,50541.7
30087,1,666,9591,10257,256,1024,50541.7
30088,1,684,9549,10233,256,1024,50666.7
30089,1,681,9470,10151,256,1024,50625.0
30090,0,738,9569,10307,256,1024,50500.0
30091,1,686,9506,10192,256,1024,50458.3
30092,0,738,9569,10307,256,1024,50708.3
30093,1,683,9545,10228,256,1024,50583.3
30094,1,690,9579,10269,256,1024,50625.0
30095,0,738,9569,10307,256,1024,50666.7
30096,1,680,9589,10269,256,1024,50666.7
30097,1,675,9556,10231,256,1024,50541.7
30098,0,738,9569,10307,256,1024,50666.7
30099,0,738,9569,10307,256,1024,50625.0
30100,0,738,9569,10307,256,1024,55875.0
30101,1,696,9615,10311,256,1024,50500.0
30102,1,664,9606,10270,256,1024,50583.3
30103,1,677,9549,10226,256,1024,50583.3
30104,0,738,9569,10307,256,1024,50500.0
30105,0,738,9569,10307,256,1024,50583.3
30106,1,664,9587,10251,256,1024,57666.7
30107,0,738,9569,10307,256,1024,50791.7
30108,0,738,9569,10307,256,1024,50541.7
30109,0,738,9569,10307,256,1024,50708.3
30110,0,738,9569,10307,256,1024,50583.3
30111,0,738,9569,10307,256,1024,50541.7
30112,1,686,9451,10137,256,1024,50500.0
30113,0,738,9569,10307,256,1024,50583.3
30114,1,669,9559,10228,256,1024,50666.7
30115,1,691,9508,10199,256,1024,50708.3
30116,1,680,9576,10256,256,1024,50583.3
30117,0,738,9569,10307,256,1024,50541.7
30118,0,738,9569,10307,256,1024,50583.3
30119,1,673,9546,10219,256,1024,50583.3
30120,0,738,9569,10307,256,1024,50625.0
30121,0,738,9569,10307,256,1024,50708.3
30122,1,681,9513,10194,256,1024,50583.3
30123,1,686,9518,10204,256,1024,50625.0
30124,1,662,9495,10157,256,1024,50625.0
30125,1,675,9608,10283,256,1024,50666.7
30126,1,682,9603,10285,256,1024,50583.3
30127,1,692,9574,10266,256,1024,50625.0
30128,1,698,9645,10343,256,1024,50625.0
30129,1,667,9555,10222,256,1024,50500.0
30130,0,738,9569,10307,256,1024,50625.0
30131,0,738,9569,10307,256,1024,50625.0
30132,0,738,9569,10307,256,1024,50625.0
30133,0,738,9569,10307,256,1024,50625.0
30134,1,677,9550,10227,256,1024,50666.7
30135,1,673,9578,10251,256,1024,50541.7
30136,0,738,9569,10307,256,1024,50458.3
30137,1,682,9542,10224,256,1024,50541.7
30138,0,738,9569,10307,256,1024,50666.7
30139,1,693,9547,10240,256,1024,50541.7
30140,0,738,9569,10307,256,1024,50541.7
30141,0,738,9569,10307,256,1024,50625.0
30142,1,667,9549,10216,256,1024,50541.7
30143,0,738,9569,10307,256,1024,50500.0
30144,1,681,9512,10193,256,1024,50666.7
30145,0,738,9569,10307,256,1024,50625.0
30146,1,683,9541,10224,256,1024,50583.3
30147,0,738,9569,10307,256,1024,53458.3
30148,1,675,9542,10217,256,1024,50583.3
30149,0,738,9569,10307,256,1024,50541.7
30150,0,738,9569,10307,256,1024,50583.3
30151,1,685,9600,10285,256,1024,50541.7
30152,1,668,9541,10209,256,1024,50625.0
30153,1,677,9499,10176,256,1024,50583.3
30154,1,678,9527,10205,256,1024,50666.7
30155,0,738,9569,10307,256,1024,50625.0
30156,0,738,9569,10307,256,1024,50583.3
30157,1,686,9507,10193,256,1024,57250.0
30158,1,680,9546,10226,256,1024,50791.7
30159,0,738,9569,10307,256,1024,50541.7
30160,0,738,9569,10307,256,1024,68083.3
30161,0,738,9569,10307,256,1024,50625.0
30162,0,738,9569,10307,256,1024,53708.3
30163,0,738,9569,10307,256,1024,50583.3
30164,1,690,9543,10233,256,1024,50625.0
30165,0,738,9569,10307,256,1024,59833.3
30166,0,738,9569,10307,256,1024,50708.3
30167,0,738,9569,10307,256,1024,50666.7
30168,0,738,9569,10307,256,1024,50625.0
30169,1,664,9584,10248,256,1024,50541.7
30170,1,683,9632,10315,256,1024,50625.0
30171,0,738,9569,10307,256,1024,50666.7
30172,1,683,9473,10156,256,1024,50625.0
30173,0,738,9569,10307,256,1024,50625.0
30174,1,676,9527,10203,256,1024,50583.3
30175,0,738,9569,10307,256,1024,50666.7
30176,0,738,9569,10307,256,1024,50583.3
30177,1,667,9531,10198,256,1024,50750.0
30178,1,684,9527,10211,256,1024,50625.0
30179,1,665,9593,10258,256,1024,50625.0
30180,0,738,9569,10307,256,1024,50666.7
30181,0,738,9569,10307,256,1024,50583.3
30182,0,738,9569,10307,256,1024,50708.3
30183,0,738,9569,10307,256,1024,50666.7
30184,0,738,9569,10307,256,1024,50666.7
30185,0,738,9569,10307,256,1024,50625.0
30186,1,683,9499,10182,256,1024,50625.0
30187,1,681,9497,10178,256,1024,50708.3
30188,0,738,9569,10307,256,1024,50708.3
30189,0,738,9569,10307,256,1024,50625.0
30190,0,738,9569,10307,256,1024,50541.7
30191,1,674,9643,10317,256,1024,50625.0
30192,0,738,9569,10307,256,1024,50583.3
30193,1,666,9607,10273,256,1024,50583.3
30194,0,738,9569,10307,256,1024,50750.0
30195,0,738,9569,10307,256,1024,50625.0
30196,1,667,9552,10219,256,1024,71375.0
30197,0,738,9569,10307,256,1024,50625.0
30198,0,738,9569,10307,256,1024,50625.0
30199,1,689,9558,10247,256,1024,50791.7
30200,0,738,9569,10307,256,1024,50750.0
30201,0,738,9569,10307,256,1024,50583.3
30202,0,738,9569,10307,256,1024,50666.7
30203,1,674,9592,10266,256,1024,50625.0
30204,1,677,9647,10324,256,1024,50625.0
30205,0,738,9569,10307,256,1024,58958.3
30206,0,738,9569,10307,256,1024,50625.0
30207,1,677,9457,10134,256,1024,50583.3
30208,1,673,9542,10215,256,1024,50666.7
30209,0,738,9569,10307,256,1024,50791.7
30210,0,738,9569,10307,256,1024,50583.3
30211,1,677,9489,10166,256,1024,50583.3
30212,0,738,9569,10307,256,1024,50708.3
30213,1,671,9580,10251,256,1024,50666.7
30214,1,685,9480,10165,256,1024,50541.7
30215,0,738,9569,10307,256,1024,62375.0
30216,0,738,9569,10307,256,1024,50625.0
30217,1,675,9521,10196,256,1024,60458.3
30218,1,666,9518,10184,256,1024,50583.3
30219,0,738,9569,10307,256,1024,50583.3
30220,0,738,9569,10307,256,1024,50666.7
30221,1,673,9487,10160,256,1024,50708.3
30222,1,679,9542,10221,256,1024,50750.0
30223,1,674,9588,10262,256,1024,50833.3
30224,0,738,9569,10307,256,1024,50791.7
30225,0,738,9569,10307,256,1024,50750.0
30226,1,679,9599,10278,256,1024,50750.0
30227,0,738,9569,10307,256,1024,50625.0
30228,1,684,9523,10207,256,1024,50666.7
30229,0,738,9569,10307,256,1024,50708.3
30230,1,683,9499,10182,256,1024,50583.3
30231,0,738,9569,10307,256,1024,50750.0
30232,1,678,9497,10175,256,1024,50625.0
30233,1,686,9533,10219,256,1024,50583.3
30234,0,738,9569,10307,256,1024,50583.3
30235,0,738,9569,10307,256,1024,50625.0
30236,1,675,9576,10251,256,1024,50625.0
30237,1,686,9537,10223,256,1024,50583.3
30238,0,738,9569,10307,256,1024,50666.7
30239,1,678,9552,10230,256,1024,50625.0
30240,1,683,9506,10189,256,1024,50625.0
30241,1,696,9458,10154,256,1024,50500.0
30242,1,670,9588,10258,256,1024,50541.7
30243,0,738,9569,10307,256,1024,50625.0
30244,1,676,9620,10296,256,1024,50625.0
30245,1,674,9549,10223,256,1024,50541.7
30246,1,676,9572,10248,256,1024,50583.3
30247,1,688,9566,10254,256,1024,50791.7
30248,1,680,9507,10187,256,1024,50625.0
30249,0,738,9569,10307,256,1024,50666.7
30250,0,738,9569,10307,256,1024,50541.7
30251,1,690,9559,10249,256,1024,50583.3
30252,1,691,9511,10202,256,1024,50583.3
30253,0,738,9569,10307,256,1024,50625.0
30254,0,738,9569,10307,256,1024,50625.0
30255,0,738,9569,10307,256,1024,50625.0
30256,1,693,9543,10236,256,1024,50583.3
30257,1,672,9589,10261,256,1024,50500.0
30258,0,738,9569,10307,256,1024,50416.7
30259,0,738,9569,10307,256,1024,50708.3
30260,1,685,9554,10239,256,1024,50583.3
30261,1,672,9606,10278,256,1024,54208.3
30262,1,680,9440,10120,256,1024,50625.0
30263,1,696,9624,10320,256,1024,50625.0
30264,1,691,9591,10282,256,1024,50541.7
30265,1,681,9558,10239,256,1024,50500.0
30266,0,738,9569,10307,256,1024,50583.3
30267,0,738,9569,10307,256,1024,50583.3
30268,1,681,9570,10251,256,1024,50541.7
30269,0,738,9569,10307,256,1024,50708.3
30270,1,694,9642,10336,256,1024,50541.7
30271,1,696,9512,10208,256,1024,50625.0
30272,0,738,9569,10307,256,1024,50583.3
30273,1,678,9559,10237,256,1024,50625.0
30274,0,738,9569,10307,256,1024,50625.0
30275,1,691,9552,10243,256,1024,50583.3
30276,1,673,9588,10261,256,1024,50625.0
30277,1,677,9583,10260,256,1024,50625.0
30278,1,671,9454,10125,256,1024,50625.0
30279,1,682,9500,10182,256,1024,50666.7
30280,1,686,9560,10246,256,1024,50541.7
30281,1,673,9591,10264,256,1024,50625.0
30282,1,691,9548,10239,256,1024,50625.0
30283,1,684,9541,10225,256,1024,50500.0
30284,1,659,9542,10201,256,1024,50666.7
30285,1,677,9540,10217,256,1024,50541.7
30286,1,682,9461,10143,256,1024,50666.7
30287,1,681,9524,10205,256,1024,54583.3
30288,1,678,9569,10247,256,1024,50541.7
30289,1,678,9564,10242,256,1024,50458.3
30290,1,678,9590,10268,256,1024,52625.0
30291,0,738,9569,10307,256,1024,50625.0
30292,0,738,9569,10307,256,1024,50625.0
30293,0,738,9569,10307,256,1024,50625.0
30294,1,681,9518,10199,256,1024,50625.0
30295,1,679,9546,10225,256,1024,50666.7
30296,0,738,9569,10307,256,1024,50625.0
30297,0,738,9569,10307,256,1024,50541.7
30298,1,671,9517,10188,256,1024,50625.0
30299,1,678,9563,10241,256,1024,50583.3
30300,1,680,9606,10286,256,1024,50625.0
30301,0,738,9569,10307,256,1024,50541.7
30302,0,738,9569,10307,256,1024,50541.7
30303,1,687,9583,10270,256,1024,50541.7
30304,0,738,9569,10307,256,1024,50666.7
30305,0,738,9569,10307,256,1024,50583.3
30306,0,738,9569,10307,256,1024,50583.3
30307,0,738,9569,10307,256,1024,53291.7
30308,0,738,9569,10307,256,1024,50625.0
30309,0,738,9569,10307,256,1024,50583.3
30310,0,738,9569,10307,256,1024,50666.7
30311,0,738,9569,10307,256,1024,50666.7
30312,0,738,9569,10307,256,1024,50583.3
30313,0,738,9569,10307,256,1024,50541.7
30314,1,682,9471,10153,256,1024,50625.0
30315,0,738,9569,10307,256,1024,55708.3
30316,1,692,9608,10300,256,1024,50791.7
30317,1,683,9566,10249,256,1024,50583.3
30318,1,677,9507,10184,256,1024,50625.0
30319,0,738,9569,10307,256,1024,50666.7
30320,0,738,9569,10307,256,1024,50625.0
30321,0,738,9569,10307,256,1024,50666.7
30322,0,738,9569,10307,256,1024,50625.0
30323,0,738,9569,10307,256,1024,50666.7
30324,1,673,9526,10199,256,1024,50583.3
30325,0,738,9569,10307,256,1024,50666.7
30326,0,738,9569,10307,256,1024,50708.3
30327,1,679,9525,10204,256,1024,50625.0
30328,1,685,9517,10202,256,1024,50583.3
30329,1,679,9537,10216,256,1024,50708.3
30330,1,680,9543,10223,256,1024,50583.3
30331,1,665,9485,10150,256,1024,50541.7
30332,0,738,9569,10307,256,1024,52625.0
30333,1,686,9527,10213,256,1024,63833.3
30334,0,738,9569,10307,256,1024,54291.7
30335,1,685,9561,10246,256,1024,53875.0
30336,1,691,9584,10275,256,1024,54750.0
30337,0,738,9569,10307,256,1024,53708.3
30338,1,658,9510,10168,256,1024,54458.3
30339,0,738,9569,10307,256,1024,50833.3
30340,0,738,9569,10307,256,1024,50708.3
30341,1,688,9501,10189,256,1024,50625.0
30342,1,671,9570,10241,256,1024,50625.0
30343,0,738,9569,10307,256,1024,50708.3
30344,0,738,9569,10307,256,1024,58875.0
30345,1,667,9567,10234,256,1024,53416.7
30346,0,738,9569,10307,256,1024,50583.3
30347,1,685,9542,10227,256,1024,50666.7
30348,1,686,9553,10239,256,1024,50500.0
30349,1,665,9527,10192,256,1024,50500.0
30350,1,699,9545,10244,256,1024,50625.0
30351,0,738,9569,10307,256,1024,50500.0
30352,1,676,9465,10141,256,1024,50500.0
30353,1,667,9659,10326,256,1024,50583.3
30354,1,666,9553,10219,256,1024,50666.7
30355,0,738,9569,10307,256,1024,50500.0
30356,0,738,9569,10307,256,1024,50625.0
30357,0,738,9569,10307,256,1024,51791.7
30358,1,670,9517,10187,256,1024,52791.7
30359,1,681,9508,10189,256,1024,52750.0
30360,0,738,9569,10307,256,1024,50791.7
30361,1,683,9706,10389,256,1024,53666.7
30362,0,738,9569,10307,256,1024,50666.7
30363,1,676,9451,10127,256,1024,50625.0
30364,0,738,9569,10307,256,1024,50625.0
30365,1,695,9580,10275,256,1024,50708.3
30366,0,738,9569,10307,256,1024,53541.7
30367,1,688,9516,10204,256,1024,50625.0
30368,1,677,9569,10246,256,1024,50666.7
30369,1,685,9534,10219,256,1024,50666.7
30370,1,670,9550,10220,256,1024,50666.7
30371,1,658,9503,10161,256,1024,53625.0
30372,0,738,9569,10307,256,1024,50708.3
30373,0,738,9569,10307,256,1024,50583.3
30374,0,738,9569,10307,256,1024,50625.0
30375,1,680,9569,10249,256,1024,50625.0
30376,0,738,9569,10307,256,1024,50666.7
30377,1,670,9551,10221,256,1024,50625.0
30378,1,692,9509,10201,256,1024,50583.3
30379,0,738,9569,10307,256,1024,50750.0
30380,0,738,9569,10307,256,1024,50625.0
30381,1,670,9520,10190,256,1024,50583.3
30382,0,738,9569,10307,256,1024,50750.0
30383,1,677,9571,10248,256,1024,50625.0
30384,1,673,9596,10269,256,1024,50625.0
30385,0,738,9569,10307,256,1024,50666.7
30386,0,738,9569,10307,256,1024,50708.3
30387,1,669,9555,10224,256,1024,50583.3
30388,0,738,9569,10307,256,1024,50708.3
30389,0,738,9569,10307,256,1024,50750.0
30390,1,699,9617,10316,256,1024,50625.0
30391,1,687,9501,10188,256,1024,50666.7
30392,0,738,9569,10307,256,1024,51083.3
30393,0,738,9569,10307,256,1024,50625.0
30394,1,676,9546,10222,256,1024,50708.3
30395,0,738,9569,10307,256,1024,50666.7
30396,0,738,9569,10307,256,1024,50666.7
30397,0,738,9569,10307,256,1024,50541.7
30398,1,694,9543,10237,256,1024,50666.7
30399,1,683,9511,10194,256,1024,50666.7
30400,0,738,9569,10307,256,1024,50708.3
30401,0,738,9569,10307,256,1024,50708.3
30402,1,688,9563,10251,256,1024,50666.7
30403,1,688,9543,10231,256,1024,50625.0
30404,0,738,9569,10307,256,1024,58250.0
30405,1,677,9587,10264,256,1024,53625.0
30406,0,738,9569,10307,256,1024,50708.3
30407,0,738,9569,10307,256,1024,50625.0
30408,0,738,9569,10307,256,1024,50708.3
30409,1,679,9446,10125,256,1024,50708.3
30410,1,685,9518,10203,256,1024,50666.7
30411,0,738,9569,10307,256,1024,50583.3
30412,1,677,9524,10201,256,1024,50583.3
30413,1,675,9578,10253,256,1024,50583.3
30414,1,677,9545,10222,256,1024,50625.0
30415,0,738,9569,10307,256,1024,50625.0
30416,0,738,9569,10307,256,1024,50541.7
30417,0,738,9569,10307,256,1024,50583.3
30418,1,693,9467,10160,256,1024,50625.0
30419,0,738,9569,10307,256,1024,50666.7
30420,0,738,9569,10307,256,1024,50625.0
30421,0,738,9569,10307,256,1024,50625.0
30422,0,738,9569,10307,256,1024,50583.3
30423,1,682,9589,10271,256,1024,50541.7
30424,0,738,9569,10307,256,1024,50625.0
30425,0,738,9569,10307,256,1024,50500.0
30426,0,738,9569,10307,256,1024,53291.7
30427,0,738,9569,10307,256,1024,50541.7
30428,0,738,9569,10307,256,1024,50666.7
30429,1,677,9545,10222,256,1024,50625.0
30430,0,738,9569,10307,256,1024,50458.3
30431,1,678,9569,10247,256,1024,50500.0
30432,0,738,9569,10307,256,1024,50625.0
30433,0,738,9569,10307,256,1024,50708.3
30434,0,738,9569,10307,256,1024,50625.0
30435,0,738,9569,10307,256,1024,50583.3
30436,0,738,9569,10307,256,1024,50666.7
30437,1,689,9543,10232,256,1024,50541.7
30438,0,738,9569,10307,256,1024,50625.0
30439,0,738,9569,10307,256,1024,50625.0
30440,0,738,9569,10307,256,1024,50666.7
30441,0,738,9569,10307,256,1024,50625.0
30442,0,738,9569,10307,256,1024,50583.3
30443,1,693,9517,10210,256,1024,50583.3
30444,1,695,9565,10260,256,1024,50625.0
30445,0,738,9569,10307,256,1024,50541.7
30446,0,738,9569,10307,256,1024,50666.7
30447,0,738,9569,10307,256,1024,53416.7
30448,0,738,9569,10307,256,1024,50666.7
30449,0,738,9569,10307,256,1024,50541.7
30450,1,680,9568,10248,256,1024,50500.0
30451,0,738,9569,10307,256,1024,50666.7
30452,1,687,9564,10251,256,1024,50666.7
30453,1,684,9534,10218,256,1024,50541.7
30454,1,693,9504,10197,256,1024,50583.3
30455,0,738,9569,10307,256,1024,50625.0
30456,1,672,9543,10215,256,1024,50625.0
30457,0,738,9569,10307,256,1024,50625.0
30458,0,738,9569,10307,256,1024,50625.0
30459,0,738,9569,10307,256,1024,50458.3
30460,1,664,9536,10200,256,1024,50625.0
30461,0,738,9569,10307,256,1024,50666.7
30462,1,680,9570,10250,256,1024,50583.3
30463,0,738,9569,10307,256,1024,57666.7
30464,1,685,9514,10199,256,1024,50791.7
30465,1,686,9574,10260,256,1024,50708.3
30466,0,738,9569,10307,256,1024,50625.0
30467,1,662,9590,10252,256,1024,50583.3
30468,0,738,9569,10307,256,1024,50625.0
30469,1,671,9561,10232,256,1024,50500.0
30470,1,671,9536,10207,256,1024,50708.3
30471,0,738,9569,10307,256,1024,50666.7
30472,0,738,9569,10307,256,1024,50666.7
30473,0,738,9569,10307,256,1024,52125.0
30474,1,671,9654,10325,256,1024,52333.3
30475,1,671,9583,10254,256,1024,50750.0
30476,0,738,9569,10307,256,1024,59416.7
30477,1,689,9603,10292,256,1024,50750.0
30478,0,738,9569,10307,256,1024,50583.3
30479,0,738,9569,10307,256,1024,50791.7
30480,0,738,9569,10307,256,1024,50708.3
30481,1,693,9502,10195,256,1024,52375.0
30482,0,738,9569,10307,256,1024,52166.7
30483,1,686,9529,10215,256,1024,50666.7
30484,1,671,9488,10159,256,1024,50791.7
30485,1,679,9527,10206,256,1024,50791.7
30486,1,685,9543,10228,256,1024,50666.7
30487,0,738,9569,10307,256,1024,50625.0
30488,1,688,9495,10183,256,1024,50666.7
30489,1,683,9507,10190,256,1024,50625.0
30490,0,738,9569,10307,256,1024,50750.0
30491,0,738,9569,10307,256,1024,50666.7
30492,1,681,9509,10190,256,1024,50625.0
30493,1,674,9604,10278,256,1024,50666.7
30494,1,692,9570,10262,256,1024,50416.7
30495,0,738,9569,10307,256,1024,50583.3
30496,1,669,9433,10102,256,1024,50541.7
30497,1,690,9546,10236,256,1024,50708.3
30498,0,738,9569,10307,256,1024,50458.3
30499,0,738,9569,10307,256,1024,50666.7
30500,0,738,9569,10307,256,1024,50625.0
30501,1,679,9673,10352,256,1024,50625.0
30502,1,675,9554,10229,256,1024,50583.3
30503,0,738,9569,10307,256,1024,50750.0
