sample,class,ks1_cycles,ks2_cycles,modelled_cycles,ks1_calls,ks2_calls,host_ns
18155,1,0,0,0,0,0,50291.7
18156,1,0,0,0,0,0,50375.0
18157,0,0,0,0,0,0,50291.7
18158,1,0,0,0,0,0,50458.3
18159,0,0,0,0,0,0,50416.7
18160,1,0,0,0,0,0,50291.7
18161,1,0,0,0,0,0,50458.3
18162,1,0,0,0,0,0,50458.3
18163,0,0,0,0,0,0,50375.0
18164,1,0,0,0,0,0,50333.3
18165,1,0,0,0,0,0,50500.0
18166,1,0,0,0,0,0,50458.3
18167,0,0,0,0,0,0,50416.7
18168,1,0,0,0,0,0,50375.0
18169,1,0,0,0,0,0,50416.7
18170,0,0,0,0,0,0,50333.3
18171,0,0,0,0,0,0,50416.7
18172,1,0,0,0,0,0,50291.7
18173,0,0,0,0,0,0,50375.0
18174,0,0,0,0,0,0,50333.3
18175,0,0,0,0,0,0,50375.0
18176,0,0,0,0,0,0,50416.7
18177,1,0,0,0,0,0,50291.7
18178,1,0,0,0,0,0,50333.3
18179,1,0,0,0,0,0,50416.7
18180,1,0,0,0,0,0,50416.7
18181,1,0,0,0,0,0,50458.3
18182,1,0,0,0,0,0,50458.3
18183,1,0,0,0,0,0,50375.0
18184,1,0,0,0,0,0,50541.7
18185,0,0,0,0,0,0,50500.0
18186,0,0,0,0,0,0,50375.0
18187,0,0,0,0,0,0,50500.0
18188,1,0,0,0,0,0,50333.3
18189,1,0,0,0,0,0,50416.7
18190,0,0,0,0,0,0,50416.7
18191,0,0,0,0,0,0,50375.0
18192,1,0,0,0,0,0,50291.7
18193,0,0,0,0,0,0,50416.7
18194,1,0,0,0,0,0,50416.7
18195,0,0,0,0,0,0,50333.3
18196,1,0,0,0,0,0,50375.0
18197,1,0,0,0,0,0,50416.7
18198,0,0,0,0,0,0,50250.0
18199,1,0,0,0,0,0,50375.0
18200,1,0,0,0,0,0,50416.7
18201,1,0,0,0,0,0,50375.0
18202,0,0,0,0,0,0,50333.3
18203,0,0,0,0,0,0,50625.0
18204,0,0,0,0,0,0,50333.3
18205,0,0,0,0,0,0,50333.3
18206,1,0,0,0,0,0,50416.7
18207,1,0,0,0,0,0,50250.0
18208,0,0,0,0,0,0,50458.3
18209,0,0,0,0,0,0,55000.0
18210,1,0,0,0,0,0,50583.3
18211,0,0,0,0,0,0,53125.0
18212,1,0,0,0,0,0,50416.7
18213,1,0,0,0,0,0,50375.0
18214,1,0,0,0,0,0,50250.0
18215,0,0,0,0,0,0,50416.7
18216,0,0,0,0,0,0,50416.7
18217,0,0,0,0,0,0,50375.0
18218,0,0,0,0,0,0,50375.0
18219,0,0,0,0,0,0,50291.7
18220,1,0,0,0,0,0,50375.0
18221,0,0,0,0,0,0,50500.0
18222,1,0,0,0,0,0,50500.0
18223,1,0,0,0,0,0,50583.3
18224,1,0,0,0,0,0,50375.0
18225,1,0,0,0,0,0,50208.3
18226,0,0,0,0,0,0,50291.7
18227,0,0,0,0,0,0,50250.0
18228,1,0,0,0,0,0,50250.0
18229,0,0,0,0,0,0,50291.7
18230,1,0,0,0,0,0,50333.3
18231,0,0,0,0,0,0,50333.3
18232,1,0,0,0,0,0,50250.0
18233,1,0,0,0,0,0,50333.3
18234,1,0,0,0,0,0,50375.0
18235,0,0,0,0,0,0,50333.3
18236,0,0,0,0,0,0,50500.0
18237,0,0,0,0,0,0,50333.3
18238,0,0,0,0,0,0,50333.3
18239,0,0,0,0,0,0,50375.0
18240,1,0,0,0,0,0,50250.0
18241,0,0,0,0,0,0,50375.0
18242,1,0,0,0,0,0,50291.7
18243,0,0,0,0,0,0,50458.3
18244,0,0,0,0,0,0,50583.3
18245,0,0,0,0,0,0,50375.0
18246,0,0,0,0,0,0,50375.0
18247,1,0,0,0,0,0,50375.0
18248,0,0,0,0,0,0,50458.3
18249,1,0,0,0,0,0,50375.0
18250,1,0,0,0,0,0,50416.7
18251,0,0,0,0,0,0,50291.7
18252,0,0,0,0,0,0,55083.3
18253,0,0,0,0,0,0,50458.3
18254,1,0,0,0,0,0,50416.7
18255,0,0,0,0,0,0,50333.3
18256,0,0,0,0,0,0,50375.0
18257,1,0,0,0,0,0,50375.0
18258,0,0,0,0,0,0,53166.7
18259,1,0,0,0,0,0,50291.7
18260,0,0,0,0,0,0,50375.0
18261,1,0,0,0,0,0,50541.7
18262,1,0,0,0,0,0,50625.0
18263,1,0,0,0,0,0,50333.3
18264,1,0,0,0,0,0,50416.7
18265,0,0,0,0,0,0,50416.7
18266,0,0,0,0,0,0,50375.0
18267,1,0,0,0,0,0,50291.7
18268,1,0,0,0,0,0,50416.7
18269,1,0,0,0,0,0,50375.0
18270,0,0,0,0,0,0,50375.0
18271,1,0,0,0,0,0,50291.7
18272,0,0,0,0,0,0,50375.0
18273,1,0,0,0,0,0,50291.7
18274,0,0,0,0,0,0,50250.0
18275,0,0,0,0,0,0,50500.0
18276,0,0,0,0,0,0,50458.3
18277,1,0,0,0,0,0,50500.0
18278,0,0,0,0,0,0,50500.0
18279,0,0,0,0,0,0,50458.3
18280,0,0,0,0,0,0,50416.7
18281,0,0,0,0,0,0,50458.3
18282,0,0,0,0,0,0,50541.7
18283,0,0,0,0,0,0,50458.3
18284,0,0,0,0,0,0,50291.7
18285,0,0,0,0,0,0,50375.0
18286,0,0,0,0,0,0,50500.0
18287,0,0,0,0,0,0,50416.7
18288,1,0,0,0,0,0,50458.3
18289,0,0,0,0,0,0,50375.0
18290,0,0,0,0,0,0,50333.3
18291,0,0,0,0,0,0,50541.7
18292,0,0,0,0,0,0,50416.7
18293,0,0,0,0,0,0,50416.7
18294,1,0,0,0,0,0,50583.3
18295,1,0,0,0,0,0,52125.0
18296,1,0,0,0,0,0,51416.7
18297,1,0,0,0,0,0,53000.0
18298,0,0,0,0,0,0,50250.0
18299,0,0,0,0,0,0,50375.0
18300,1,0,0,0,0,0,50416.7
18301,0,0,0,0,0,0,50500.0
18302,0,0,0,0,0,0,50375.0
18303,0,0,0,0,0,0,50333.3
18304,1,0,0,0,0,0,50333.3
18305,0,0,0,0,0,0,50541.7
18306,0,0,0,0,0,0,50333.3
18307,0,0,0,0,0,0,50333.3
18308,0,0,0,0,0,0,50333.3
18309,0,0,0,0,0,0,50333.3
18310,0,0,0,0,0,0,50375.0
18311,0,0,0,0,0,0,50333.3
18312,0,0,0,0,0,0,50333.3
18313,1,0,0,0,0,0,50416.7
18314,1,0,0,0,0,0,50333.3
18315,1,0,0,0,0,0,50375.0
18316,0,0,0,0,0,0,50375.0
18317,1,0,0,0,0,0,50291.7
18318,1,0,0,0,0,0,50291.7
18319,0,0,0,0,0,0,50333.3
18320,0,0,0,0,0,0,50666.7
18321,0,0,0,0,0,0,50375.0
18322,0,0,0,0,0,0,50333.3
18323,0,0,0,0,0,0,50416.7
18324,0,0,0,0,0,0,50375.0
18325,0,0,0,0,0,0,50291.7
18326,1,0,0,0,0,0,50333.3
18327,0,0,0,0,0,0,50291.7
18328,0,0,0,0,0,0,50333.3
18329,1,0,0,0,0,0,50375.0
18330,0,0,0,0,0,0,50416.7
18331,0,0,0,0,0,0,50416.7
18332,1,0,0,0,0,0,50333.3
18333,1,0,0,0,0,0,50416.7
18334,0,0,0,0,0,0,50541.7
18335,1,0,0,0,0,0,52958.3
18336,0,0,0,0,0,0,50375.0
18337,1,0,0,0,0,0,50291.7
18338,1,0,0,0,0,0,50416.7
18339,0,0,0,0,0,0,50458.3
18340,0,0,0,0,0,0,50500.0
18341,0,0,0,0,0,0,50375.0
18342,1,0,0,0,0,0,50375.0
18343,1,0,0,0,0,0,50250.0
18344,1,0,0,0,0,0,50375.0
18345,1,0,0,0,0,0,50458.3
18346,0,0,0,0,0,0,50375.0
18347,0,0,0,0,0,0,50208.3
18348,0,0,0,0,0,0,50333.3
18349,0,0,0,0,0,0,50416.7
18350,1,0,0,0,0,0,50333.3
18351,0,0,0,0,0,0,50333.3
18352,1,0,0,0,0,0,50416.7
18353,1,0,0,0,0,0,50291.7
18354,1,0,0,0,0,0,50333.3
18355,1,0,0,0,0,0,50416.7
18356,0,0,0,0,0,0,50416.7
18357,1,0,0,0,0,0,50375.0
18358,1,0,0,0,0,0,50458.3
18359,0,0,0,0,0,0,50583.3
18360,0,0,0,0,0,0,50458.3
18361,0,0,0,0,0,0,50375.0
18362,1,0,0,0,0,0,50375.0
18363,0,0,0,0,0,0,50375.0
18364,1,0,0,0,0,0,50416.7
18365,1,0,0,0,0,0,50375.0
18366,0,0,0,0,0,0,50416.7
18367,1,0,0,0,0,0,56541.7
18368,1,0,0,0,0,0,54375.0
18369,0,0,0,0,0,0,50375.0
18370,0,0,0,0,0,0,55708.3
18371,1,0,0,0,0,0,50541.7
18372,0,0,0,0,0,0,50375.0
18373,0,0,0,0,0,0,50458.3
18374,0,0,0,0,0,0,50458.3
18375,1,0,0,0,0,0,50458.3
18376,1,0,0,0,0,0,50333.3
18377,0,0,0,0,0,0,50666.7
18378,0,0,0,0,0,0,50458.3
18379,0,0,0,0,0,0,50333.3
18380,0,0,0,0,0,0,50416.7
18381,1,0,0,0,0,0,50333.3
18382,1,0,0,0,0,0,50375.0
18383,1,0,0,0,0,0,50250.0
18384,1,0,0,0,0,0,50375.0
18385,1,0,0,0,0,0,50375.0
18386,1,0,0,0,0,0,50416.7
18387,1,0,0,0,0,0,53583.3
18388,1,0,0,0,0,0,58750.0
18389,1,0,0,0,0,0,50458.3
18390,0,0,0,0,0,0,50416.7
18391,0,0,0,0,0,0,50250.0
18392,1,0,0,0,0,0,50291.7
18393,1,0,0,0,0,0,50166.7
18394,1,0,0,0,0,0,50250.0
18395,1,0,0,0,0,0,50291.7
18396,0,0,0,0,0,0,50375.0
18397,1,0,0,0,0,0,50250.0
18398,1,0,0,0,0,0,52333.3
18399,0,0,0,0,0,0,51125.0
18400,1,0,0,0,0,0,50375.0
18401,0,0,0,0,0,0,50333.3
18402,0,0,0,0,0,0,50291.7
18403,0,0,0,0,0,0,50333.3
18404,0,0,0,0,0,0,50291.7
18405,0,0,0,0,0,0,50291.7
18406,0,0,0,0,0,0,50375.0
18407,0,0,0,0,0,0,50291.7
18408,0,0,0,0,0,0,50250.0
18409,1,0,0,0,0,0,50375.0
18410,0,0,0,0,0,0,50416.7
18411,1,0,0,0,0,0,50458.3
18412,1,0,0,0,0,0,50250.0
18413,0,0,0,0,0,0,50416.7
18414,0,0,0,0,0,0,50250.0
18415,1,0,0,0,0,0,50250.0
18416,1,0,0,0,0,0,50250.0
18417,1,0,0,0,0,0,50291.7
18418,0,0,0,0,0,0,50125.0
18419,0,0,0,0,0,0,50208.3
18420,1,0,0,0,0,0,50416.7
18421,1,0,0,0,0,0,50541.7
18422,1,0,0,0,0,0,50291.7
18423,0,0,0,0,0,0,50458.3
18424,0,0,0,0,0,0,50375.0
18425,1,0,0,0,0,0,50333.3
18426,1,0,0,0,0,0,50333.3
18427,1,0,0,0,0,0,50333.3
18428,1,0,0,0,0,0,50375.0
18429,1,0,0,0,0,0,50291.7
18430,1,0,0,0,0,0,50541.7
18431,0,0,0,0,0,0,50333.3
18432,0,0,0,0,0,0,50375.0
18433,0,0,0,0,0,0,50416.7
18434,1,0,0,0,0,0,50375.0
18435,1,0,0,0,0,0,50375.0
18436,1,0,0,0,0,0,50375.0
18437,0,0,0,0,0,0,50333.3
18438,1,0,0,0,0,0,50333.3
18439,1,0,0,0,0,0,50250.0
18440,0,0,0,0,0,0,50166.7
18441,0,0,0,0,0,0,55708.3
18442,1,0,0,0,0,0,51291.7
18443,1,0,0,0,0,0,51916.7
18444,1,0,0,0,0,0,52666.7
18445,1,0,0,0,0,0,51666.7
18446,1,0,0,0,0,0,50333.3
18447,0,0,0,0,0,0,50375.0
18448,0,0,0,0,0,0,50500.0
18449,0,0,0,0,0,0,50333.3
18450,0,0,0,0,0,0,50375.0
18451,1,0,0,0,0,0,50333.3
18452,0,0,0,0,0,0,50291.7
18453,0,0,0,0,0,0,50333.3
18454,1,0,0,0,0,0,50416.7
18455,1,0,0,0,0,0,50458.3
18456,1,0,0,0,0,0,50375.0
18457,0,0,0,0,0,0,50291.7
18458,0,0,0,0,0,0,50375.0
18459,1,0,0,0,0,0,50333.3
18460,1,0,0,0,0,0,50375.0
18461,0,0,0,0,0,0,50333.3
18462,1,0,0,0,0,0,50375.0
18463,1,0,0,0,0,0,50333.3
18464,0,0,0,0,0,0,50375.0
18465,1,0,0,0,0,0,50375.0
18466,0,0,0,0,0,0,50291.7
18467,0,0,0,0,0,0,50416.7
18468,1,0,0,0,0,0,50416.7
18469,1,0,0,0,0,0,50416.7
18470,1,0,0,0,0,0,50291.7
18471,1,0,0,0,0,0,50458.3
18472,0,0,0,0,0,0,50291.7
18473,1,0,0,0,0,0,50333.3
18474,0,0,0,0,0,0,50416.7
18475,1,0,0,0,0,0,50375.0
18476,1,0,0,0,0,0,50375.0
18477,1,0,0,0,0,0,50333.3
18478,1,0,0,0,0,0,50333.3
18479,0,0,0,0,0,0,50416.7
18480,0,0,0,0,0,0,50333.3
18481,0,0,0,0,0,0,50375.0
18482,1,0,0,0,0,0,50291.7
18483,1,0,0,0,0,0,50333.3
18484,1,0,0,0,0,0,50333.3
18485,1,0,0,0,0,0,50333.3
18486,1,0,0,0,0,0,50583.3
18487,1,0,0,0,0,0,53083.3
18488,1,0,0,0,0,0,50291.7
18489,1,0,0,0,0,0,50333.3
18490,1,0,0,0,0,0,50208.3
18491,0,0,0,0,0,0,50333.3
18492,1,0,0,0,0,0,50333.3
18493,0,0,0,0,0,0,50333.3
18494,0,0,0,0,0,0,50250.0
18495,1,0,0,0,0,0,50291.7
18496,1,0,0,0,0,0,50333.3
18497,0,0,0,0,0,0,50291.7
18498,1,0,0,0,0,0,50416.7
18499,1,0,0,0,0,0,50291.7
18500,1,0,0,0,0,0,50375.0
18501,1,0,0,0,0,0,50208.3
18502,0,0,0,0,0,0,50250.0
18503,1,0,0,0,0,0,50208.3
18504,0,0,0,0,0,0,50291.7
18505,0,0,0,0,0,0,50333.3
18506,1,0,0,0,0,0,50333.3
18507,0,0,0,0,0,0,50458.3
18508,1,0,0,0,0,0,50166.7
18509,0,0,0,0,0,0,50291.7
18510,1,0,0,0,0,0,50375.0
18511,0,0,0,0,0,0,50375.0
18512,0,0,0,0,0,0,50250.0
18513,0,0,0,0,0,0,50291.7
18514,0,0,0,0,0,0,50291.7
18515,1,0,0,0,0,0,50250.0
18516,0,0,0,0,0,0,50333.3
18517,0,0,0,0,0,0,50333.3
18518,0,0,0,0,0,0,50416.7
18519,0,0,0,0,0,0,50458.3
18520,1,0,0,0,0,0,50416.7
18521,0,0,0,0,0,0,50333.3
18522,1,0,0,0,0,0,50375.0
18523,0,0,0,0,0,0,50291.7
18524,1,0,0,0,0,0,50375.0
18525,0,0,0,0,0,0,50541.7
18526,0,0,0,0,0,0,52958.3
18527,0,0,0,0,0,0,50458.3
18528,0,0,0,0,0,0,50333.3
18529,0,0,0,0,0,0,51291.7
18530,0,0,0,0,0,0,52708.3
18531,1,0,0,0,0,0,50583.3
18532,0,0,0,0,0,0,50333.3
18533,1,0,0,0,0,0,50375.0
18534,0,0,0,0,0,0,50333.3
18535,1,0,0,0,0,0,50333.3
18536,0,0,0,0,0,0,50291.7
18537,1,0,0,0,0,0,50333.3
18538,1,0,0,0,0,0,50375.0
18539,0,0,0,0,0,0,50375.0
18540,1,0,0,0,0,0,50416.7
18541,1,0,0,0,0,0,50500.0
18542,0,0,0,0,0,0,50458.3
18543,0,0,0,0,0,0,50333.3
18544,1,0,0,0,0,0,50375.0
18545,1,0,0,0,0,0,50375.0
18546,0,0,0,0,0,0,50333.3
18547,0,0,0,0,0,0,50333.3
18548,0,0,0,0,0,0,50500.0
18549,0,0,0,0,0,0,50375.0
18550,1,0,0,0,0,0,53041.7
18551,0,0,0,0,0,0,50291.7
18552,1,0,0,0,0,0,50291.7
18553,0,0,0,0,0,0,50375.0
18554,1,0,0,0,0,0,50458.3
18555,1,0,0,0,0,0,50458.3
18556,0,0,0,0,0,0,50375.0
18557,1,0,0,0,0,0,51833.3
18558,0,0,0,0,0,0,52083.3
18559,1,0,0,0,0,0,50291.7
18560,1,0,0,0,0,0,50333.3
18561,0,0,0,0,0,0,50333.3
18562,1,0,0,0,0,0,50291.7
18563,0,0,0,0,0,0,53166.7
18564,1,0,0,0,0,0,50333.3
18565,0,0,0,0,0,0,50291.7
18566,0,0,0,0,0,0,50333.3
18567,0,0,0,0,0,0,50333.3
18568,0,0,0,0,0,0,50333.3
18569,1,0,0,0,0,0,50166.7
18570,0,0,0,0,0,0,50250.0
18571,0,0,0,0,0,0,50416.7
18572,0,0,0,0,0,0,50250.0
18573,0,0,0,0,0,0,50375.0
18574,0,0,0,0,0,0,50375.0
18575,0,0,0,0,0,0,50250.0
18576,0,0,0,0,0,0,50458.3
18577,1,0,0,0,0,0,50541.7
18578,1,0,0,0,0,0,50333.3
18579,0,0,0,0,0,0,50291.7
18580,0,0,0,0,0,0,55083.3
18581,0,0,0,0,0,0,50416.7
18582,0,0,0,0,0,0,50375.0
18583,1,0,0,0,0,0,50416.7
18584,1,0,0,0,0,0,50375.0
18585,1,0,0,0,0,0,50375.0
18586,1,0,0,0,0,0,50416.7
18587,1,0,0,0,0,0,50416.7
18588,0,0,0,0,0,0,50416.7
18589,0,0,0,0,0,0,50416.7
18590,0,0,0,0,0,0,50375.0
18591,1,0,0,0,0,0,50375.0
18592,1,0,0,0,0,0,50333.3
18593,0,0,0,0,0,0,50458.3
18594,1,0,0,0,0,0,50333.3
18595,1,0,0,0,0,0,50416.7
18596,1,0,0,0,0,0,50500.0
18597,1,0,0,0,0,0,50333.3
18598,1,0,0,0,0,0,50333.3
18599,0,0,0,0,0,0,50458.3
18600,1,0,0,0,0,0,50583.3
18601,0,0,0,0,0,0,50583.3
18602,0,0,0,0,0,0,52916.7
18603,1,0,0,0,0,0,50416.7
18604,1,0,0,0,0,0,50333.3
18605,1,0,0,0,0,0,50250.0
18606,1,0,0,0,0,0,50333.3
18607,0,0,0,0,0,0,50291.7
18608,1,0,0,0,0,0,50333.3
18609,0,0,0,0,0,0,50291.7
18610,1,0,0,0,0,0,50375.0
18611,1,0,0,0,0,0,50333.3
18612,1,0,0,0,0,0,50416.7
18613,1,0,0,0,0,0,50375.0
18614,0,0,0,0,0,0,50375.0
18615,0,0,0,0,0,0,50291.7
18616,0,0,0,0,0,0,50333.3
18617,1,0,0,0,0,0,50333.3
18618,1,0,0,0,0,0,50250.0
18619,1,0,0,0,0,0,50333.3
18620,0,0,0,0,0,0,50333.3
18621,0,0,0,0,0,0,50416.7
18622,1,0,0,0,0,0,50541.7
18623,0,0,0,0,0,0,50333.3
18624,0,0,0,0,0,0,50458.3
18625,0,0,0,0,0,0,50375.0
18626,1,0,0,0,0,0,50333.3
18627,1,0,0,0,0,0,50375.0
18628,0,0,0,0,0,0,50250.0
18629,0,0,0,0,0,0,50416.7
18630,0,0,0,0,0,0,50416.7
18631,1,0,0,0,0,0,50291.7
18632,0,0,0,0,0,0,50291.7
18633,0,0,0,0,0,0,50500.0
18634,1,0,0,0,0,0,50375.0
18635,0,0,0,0,0,0,50333.3
18636,1,0,0,0,0,0,50375.0
18637,0,0,0,0,0,0,50375.0
18638,0,0,0,0,0,0,50416.7
18639,1,0,0,0,0,0,50458.3
18640,0,0,0,0,0,0,50375.0
18641,0,0,0,0,0,0,50375.0
18642,0,0,0,0,0,0,50416.7
18643,1,0,0,0,0,0,50458.3
18644,1,0,0,0,0,0,50625.0
18645,0,0,0,0,0,0,50500.0
18646,1,0,0,0,0,0,50500.0
18647,1,0,0,0,0,0,50416.7
18648,0,0,0,0,0,0,50541.7
18649,0,0,0,0,0,0,50458.3
18650,1,0,0,0,0,0,50458.3
18651,1,0,0,0,0,0,50583.3
18652,0,0,0,0,0,0,50500.0
18653,0,0,0,0,0,0,50500.0
18654,1,0,0,0,0,0,50500.0
18655,1,0,0,0,0,0,50500.0
18656,1,0,0,0,0,0,50500.0
18657,1,0,0,0,0,0,50500.0
18658,1,0,0,0,0,0,50541.7
18659,0,0,0,0,0,0,50500.0
18660,0,0,0,0,0,0,50541.7
18661,0,0,0,0,0,0,50500.0
18662,1,0,0,0,0,0,50458.3
18663,1,0,0,0,0,0,50583.3
18664,1,0,0,0,0,0,50416.7
18665,1,0,0,0,0,0,50333.3
18666,0,0,0,0,0,0,50250.0
18667,0,0,0,0,0,0,50375.0
18668,1,0,0,0,0,0,50375.0
18669,1,0,0,0,0,0,50333.3
18670,1,0,0,0,0,0,50333.3
18671,0,0,0,0,0,0,50291.7
18672,1,0,0,0,0,0,50291.7
18673,1,0,0,0,0,0,50166.7
18674,0,0,0,0,0,0,50291.7
18675,0,0,0,0,0,0,50333.3
18676,1,0,0,0,0,0,50250.0
18677,0,0,0,0,0,0,50500.0
18678,1,0,0,0,0,0,50291.7
18679,1,0,0,0,0,0,52916.7
18680,0,0,0,0,0,0,50416.7
18681,0,0,0,0,0,0,50333.3
18682,1,0,0,0,0,0,50291.7
18683,1,0,0,0,0,0,50333.3
18684,1,0,0,0,0,0,50291.7
18685,0,0,0,0,0,0,50333.3
18686,0,0,0,0,0,0,50500.0
18687,1,0,0,0,0,0,50333.3
18688,0,0,0,0,0,0,50333.3
18689,0,0,0,0,0,0,50333.3
18690,1,0,0,0,0,0,52416.7
18691,0,0,0,0,0,0,51833.3
18692,0,0,0,0,0,0,50666.7
18693,0,0,0,0,0,0,53166.7
18694,0,0,0,0,0,0,50416.7
18695,0,0,0,0,0,0,50416.7
18696,1,0,0,0,0,0,50291.7
18697,0,0,0,0,0,0,50416.7
18698,0,0,0,0,0,0,50375.0
18699,0,0,0,0,0,0,50416.7
18700,0,0,0,0,0,0,50333.3
18701,1,0,0,0,0,0,50416.7
18702,1,0,0,0,0,0,50416.7
18703,0,0,0,0,0,0,50375.0
18704,0,0,0,0,0,0,50458.3
18705,1,0,0,0,0,0,50333.3
18706,1,0,0,0,0,0,50458.3
18707,0,0,0,0,0,0,51083.3
18708,0,0,0,0,0,0,66625.0
18709,1,0,0,0,0,0,52833.3
18710,1,0,0,0,0,0,50541.7
18711,0,0,0,0,0,0,50500.0
18712,1,0,0,0,0,0,51125.0
18713,1,0,0,0,0,0,52291.7
18714,0,0,0,0,0,0,52750.0
18715,1,0,0,0,0,0,51125.0
18716,0,0,0,0,0,0,50541.7
18717,1,0,0,0,0,0,50541.7
18718,0,0,0,0,0,0,50500.0
18719,0,0,0,0,0,0,50500.0
18720,0,0,0,0,0,0,50291.7
18721,0,0,0,0,0,0,50333.3
18722,1,0,0,0,0,0,50291.7
18723,1,0,0,0,0,0,50375.0
18724,1,0,0,0,0,0,50291.7
18725,0,0,0,0,0,0,50333.3
18726,0,0,0,0,0,0,50291.7
18727,1,0,0,0,0,0,50416.7
18728,1,0,0,0,0,0,50291.7
18729,0,0,0,0,0,0,50250.0
18730,0,0,0,0,0,0,50375.0
18731,1,0,0,0,0,0,50291.7
18732,0,0,0,0,0,0,50291.7
18733,0,0,0,0,0,0,50333.3
18734,1,0,0,0,0,0,50291.7
18735,0,0,0,0,0,0,50333.3
18736,0,0,0,0,0,0,50375.0
18737,0,0,0,0,0,0,50375.0
18738,1,0,0,0,0,0,50500.0
18739,1,0,0,0,0,0,50250.0
18740,0,0,0,0,0,0,50375.0
18741,1,0,0,0,0,0,50375.0
18742,1,0,0,0,0,0,50333.3
18743,0,0,0,0,0,0,50250.0
18744,0,0,0,0,0,0,50375.0
18745,1,0,0,0,0,0,50375.0
18746,0,0,0,0,0,0,50375.0
18747,0,0,0,0,0,0,50291.7
18748,0,0,0,0,0,0,50291.7
18749,1,0,0,0,0,0,50291.7
18750,1,0,0,0,0,0,50375.0
18751,0,0,0,0,0,0,50291.7
18752,1,0,0,0,0,0,50291.7
18753,0,0,0,0,0,0,50416.7
18754,0,0,0,0,0,0,53958.3
18755,0,0,0,0,0,0,50375.0
18756,1,0,0,0,0,0,50416.7
18757,0,0,0,0,0,0,50458.3
18758,1,0,0,0,0,0,50291.7
18759,0,0,0,0,0,0,50375.0
18760,0,0,0,0,0,0,50291.7
18761,0,0,0,0,0,0,50333.3
18762,1,0,0,0,0,0,50291.7
18763,0,0,0,0,0,0,50333.3
18764,1,0,0,0,0,0,50291.7
18765,0,0,0,0,0,0,50333.3
18766,0,0,0,0,0,0,50375.0
18767,0,0,0,0,0,0,50333.3
18768,1,0,0,0,0,0,50333.3
18769,1,0,0,0,0,0,50375.0
18770,1,0,0,0,0,0,50291.7
18771,1,0,0,0,0,0,50333.3
18772,1,0,0,0,0,0,50333.3
18773,0,0,0,0,0,0,50416.7
18774,1,0,0,0,0,0,50541.7
18775,1,0,0,0,0,0,50291.7
18776,0,0,0,0,0,0,50333.3
18777,0,0,0,0,0,0,50375.0
18778,1,0,0,0,0,0,50333.3
18779,0,0,0,0,0,0,53083.3
18780,0,0,0,0,0,0,50416.7
18781,1,0,0,0,0,0,50333.3
18782,1,0,0,0,0,0,50333.3
18783,1,0,0,0,0,0,50375.0
18784,0,0,0,0,0,0,50375.0
18785,1,0,0,0,0,0,50333.3
18786,0,0,0,0,0,0,50333.3
18787,1,0,0,0,0,0,50333.3
18788,0,0,0,0,0,0,50416.7
18789,0,0,0,0,0,0,50291.7
18790,0,0,0,0,0,0,50291.7
18791,0,0,0,0,0,0,50375.0
18792,0,0,0,0,0,0,53291.7
18793,1,0,0,0,0,0,50333.3
18794,1,0,0,0,0,0,50375.0
18795,1,0,0,0,0,0,50375.0
18796,1,0,0,0,0,0,50416.7
18797,0,0,0,0,0,0,50333.3
18798,1,0,0,0,0,0,50333.3
18799,1,0,0,0,0,0,50333.3
18800,1,0,0,0,0,0,50375.0
18801,1,0,0,0,0,0,50375.0
18802,0,0,0,0,0,0,50333.3
18803,1,0,0,0,0,0,50291.7
18804,0,0,0,0,0,0,50458.3
18805,1,0,0,0,0,0,50458.3
18806,1,0,0,0,0,0,50333.3
18807,1,0,0,0,0,0,50416.7
18808,0,0,0,0,0,0,50375.0
18809,0,0,0,0,0,0,65125.0
18810,0,0,0,0,0,0,54583.3
18811,0,0,0,0,0,0,50375.0
18812,1,0,0,0,0,0,50583.3
18813,0,0,0,0,0,0,50333.3
18814,0,0,0,0,0,0,50333.3
18815,1,0,0,0,0,0,50333.3
18816,1,0,0,0,0,0,50375.0
18817,1,0,0,0,0,0,50333.3
18818,1,0,0,0,0,0,50291.7
18819,0,0,0,0,0,0,50375.0
18820,0,0,0,0,0,0,50291.7
18821,1,0,0,0,0,0,50333.3
18822,0,0,0,0,0,0,50416.7
18823,1,0,0,0,0,0,50333.3
18824,1,0,0,0,0,0,50291.7
18825,0,0,0,0,0,0,50333.3
18826,1,0,0,0,0,0,50333.3
18827,1,0,0,0,0,0,50333.3
18828,1,0,0,0,0,0,50333.3
18829,0,0,0,0,0,0,50458.3
18830,1,0,0,0,0,0,53375.0
18831,1,0,0,0,0,0,50333.3
18832,0,0,0,0,0,0,50333.3
18833,0,0,0,0,0,0,50333.3
18834,0,0,0,0,0,0,50416.7
18835,0,0,0,0,0,0,50375.0
18836,0,0,0,0,0,0,50333.3
18837,1,0,0,0,0,0,50416.7
18838,0,0,0,0,0,0,50416.7
18839,1,0,0,0,0,0,50291.7
18840,0,0,0,0,0,0,50375.0
18841,0,0,0,0,0,0,50416.7
18842,1,0,0,0,0,0,50375.0
18843,1,0,0,0,0,0,50333.3
18844,1,0,0,0,0,0,50375.0
18845,0,0,0,0,0,0,50375.0
18846,1,0,0,0,0,0,50333.3
18847,1,0,0,0,0,0,50291.7
18848,0,0,0,0,0,0,50500.0
18849,0,0,0,0,0,0,50541.7
18850,1,0,0,0,0,0,52250.0
18851,1,0,0,0,0,0,51416.7
